url,metadata
https://www.youtube.com/watch?v=5NqphXm-ORw,Intro to Effective Animal Advocacy | Jacy Reese | EAGxBerkeley 2016
https://www.youtube.com/watch?v=ilAKYnh8Et0,Evaluating poverty interventions | Anjali Gopal | EAGxBerkeley 2016
https://www.youtube.com/watch?v=48VAQtGmfWY,Introduction to EA | Ajeya Cotra | EAGxBerkeley 2016
https://www.youtube.com/watch?v=CcNSX7M26Hc,Mundane Science | Rebekah Shirley | EAGxBerkeley 2016
https://www.youtube.com/watch?v=A8BpExUTCF4,Highlights | EA Global: San Francisco 2016
https://www.youtube.com/watch?v=nVivOzm-t4Y&t=475s,Why Doctors Don't Do Much Good | Gregory Lewis and Abbie Taylor | EAGxOxford 2016
https://www.youtube.com/watch?v=MU2Dk6rxk8Y,Why Founding Startups is High Impact | Matt Clifford | EAGxOxford 2016
https://www.youtube.com/watch?v=67oL0ANDh5Y&t=256s,Prospecting for gold | Owen Cotton-Barratt | EAGxOxford 2016
https://www.youtube.com/watch?v=fle2NhDs83o,Development aid | Alix Zwane | EAGxPrague 2016
https://www.youtube.com/watch?v=TZkUbHGCpwk,Úvod do efektivního altruismu | Aleš Flidr | EAGxPrague 2016
https://www.youtube.com/watch?v=J05Mmwuso_Q,Efektivní altruismus v Česku: cíle a plány na rok 2017 | Michael Pokorný | EAGxPrague 2016
https://www.youtube.com/watch?v=S544jmOv3Dw,Moral Issues of Superheroes | Robin Kopecký | EAGxPrague 2016
https://www.youtube.com/watch?v=M5cMt0jH4aM,Rationality | Lucius Caviola | EAGxPrague 2016
https://www.youtube.com/watch?v=bHY76Nd-vaw,Students for High-Impact Charity | Ollie Base | EAGxPrague 2016
https://www.youtube.com/watch?v=qV83HnxONQk,Making sense of long-term indirect effects | Robert Wiblin | EA Global: San Francisco 2016
https://www.youtube.com/watch?v=lXm-MgPLkxA,Logical Induction: Progress in AI Alignment | Andrew Critch | EA Global 2016
https://www.youtube.com/watch?v=_ffVmzzqU28,Earning Influence with Thought Leaders | John Chisholm | EA Global: San Francisco 2016
https://www.youtube.com/watch?v=jbpeMmBmt7I,Coordinating for a Stronger Community | Julia Wise | EA Global: San Francisco 2016
https://www.youtube.com/watch?v=ICa4hSVgmNk,Upstream Altruism | Christine Peterson | EA Global: San Francisco 2016
https://www.youtube.com/watch?v=3S0SJgKytHE,The Effective Altruism Ecosystem | Tara Mac Aulay | EA Global: San Francisco 2016
https://www.youtube.com/watch?v=xj3RJi1n72s,Embracing the intellectual challenge of effective altruism | Michael Page | EA Global: 2016
https://www.youtube.com/watch?v=qZVlDWTn6Vg,Improving the Effective Altruism Network | Kerry Vaughan | EA Global: San Francisco 2016
https://www.youtube.com/watch?v=QrnMf8QQp2g,Q&A with Philip Tetlock | EA Global: San Francisco 2016
https://www.youtube.com/watch?v=FLMOhwMqfNI,Philanthropy and Technology | EA Global: San Francisco 2016
https://www.youtube.com/watch?v=5uDwjlUdoRU,The Replication Crisis | EA Global: San Francisco 2016
https://www.youtube.com/watch?v=1EZ1b7fcMbg,Doing philanthropy better | Cari Tuna and Will MacAskill | EA Global: San Francisco 2016
https://www.youtube.com/watch?v=VH2LhSod1M4,Opening Keynote | Toby Ord & Will MacAskill | EA Global: San Francisco 2016
https://www.youtube.com/watch?v=T1wK0rSn3CM,Beyond malaria | Kevin Esvelt & Genya Dana | EA Global: San Francisco 2016
https://www.youtube.com/watch?v=1hCtmR3VDwE,Opportunities in science & technology policy | Tom Kalil & Roxanne Heston | EA Global: SF 2016
https://www.youtube.com/watch?v=zgEXg2ew1-Q,Engineering Revolutions | Ed Boyden | EA Global: San Francisco 2016
https://www.youtube.com/watch?v=hsOINhyL-gM,Engaging developing country governments | Rachel Glennerster | EA Global: San Francisco 2016
https://www.youtube.com/watch?v=PZ6yfPxp7gE,Government-driven science & technology | Jason Matheny | EA Global: San Francisco 2016
https://www.youtube.com/watch?v=41RhSYQw5Nc,Basic income: the GiveDirectly experiment | Ian Bassin | EA Global: San Francisco 2016
https://www.youtube.com/watch?v=-JkbuDM8otI,Data-Driven Movement Building | EA Global: San Francisco 2016
https://www.youtube.com/watch?v=4wmQltExTP8,Aggregating knowledge | Panel | EA Global: San Francisco 2016
https://www.youtube.com/watch?v=NB_edlOrPOU,Should EAs do policy? | Sebastian Farquhar | EA Global: San Francisco 2016
https://www.youtube.com/watch?v=efLEBgMnr8Y,How much evidence is enough? | Michael Kremer | EA Global: San Francisco 2016
https://www.youtube.com/watch?v=okjfvIqIvns,The end of poverty | Peter Singer | EA Global: San Francisco 2016
https://www.youtube.com/watch?v=Dk3ZP8ZrpyY,Avian Cognition & Animal Welfare | Irene Pepperberg | EA Global: San Francisco 2016
https://www.youtube.com/watch?v=R-VNlXJpAIQ,Risks and Benefits of Advanced Artificial Intelligence | Max Tegmark | EA Global: SF 2016
https://www.youtube.com/watch?v=skS9ube2ov8,From behavioural economics to public policy | Cass Sunstein | EA Global: San Francisco 2016
https://www.youtube.com/watch?v=D2SwES3r9Kg,Closing Session | Will MacAskill | EA Global: San Francisco 2016
https://www.youtube.com/watch?v=GAvq7B-_xzY,Forecasting | Panel | EA Global: San Francisco 2016
https://www.youtube.com/watch?v=AJiRQVgEg_Y,Rethinking Meat and the End of Factory Farming | EA Global: San Francisco 2016
https://www.youtube.com/watch?v=qgdUC9XqOaQ,Creating effective policies | EA Global: San Francisco 2016
https://www.youtube.com/watch?v=Uq_wJodCIXc,Grace Hollister - Evidence Action & Deworm the World @ EAGxAustralia 2018
https://www.youtube.com/watch?v=iOybmIltH3A,Rickard Vikstrom - The Life You Can Save @ EAGxAustralia 2018
https://www.youtube.com/watch?v=8k93UdHfiQc,Persis Eskander - Crucial Considerations for Wild-Animal Suffering @ EAGxAustralia 2018
https://www.youtube.com/watch?v=UeqCHnvDCpI,Panel - Running local EA groups @ EAGxAustralia 2018
https://www.youtube.com/watch?v=isPW2Dw7OCA,Natalie Carvalho - Cost-Effectiveness Analysis @ EAGxAustralia 2018
https://www.youtube.com/watch?v=onQ98N8v-ic,James Fodor - Tools and Techniques of Program Evaluation @ EAGxAustralia 2018
https://www.youtube.com/watch?v=KoH7HCgUB-k,Daniel Cohen - Advanced Population Ethics @ EAGxAustralia 2018
https://www.youtube.com/watch?v=cJWmlANjE4w,Ryan Carey - How Big Can AI Experiments Get? @ EAGxAustralia 2018
https://www.youtube.com/watch?v=E_WRxVyjOe8,Panel: EA in Everyday Life @EAGxAustralia 2018
https://www.youtube.com/watch?v=kjICsPYySMo,Susan Pennings - Evaluating the Health of Populations @ EAGxAustralia 2018
https://www.youtube.com/watch?v=weAFzXcFTx0,Animal Welfare Panel @ EAGxAustralia 2018
https://www.youtube.com/watch?v=tXe95S6DZnI,Jesse Marks - Ending Factory Farming @ EAGxAustralia 2018
https://www.youtube.com/watch?v=NTV81NZSuKw,Jacy Reese - Animals and the far future @ EAGxAustralia 2018
https://www.youtube.com/watch?v=P4RO_W8bmws,Cassidy Nelson - Biosecurity: Global Catastrophic Biological Risk Mitigation @ EAGxAustralia 2018
https://www.youtube.com/watch?v=zSommE9yx4M,Brock Bastian - Mental Health and Wellbeing @ EAGxAustralia 2018
https://www.youtube.com/watch?v=O73hmxsPGc0,Catherine Low - Introduction to Career Choice @ EAGxAustralia 2018
https://www.youtube.com/watch?v=V0DzD8mnJI8,Justin Oakley - Virtue Ethics and Antimicrobial Prescribing Policy @ EAGxAustralia 2018
https://www.youtube.com/watch?v=TRliI0PsJeo,Jeff Borland - Challenges of Economic Development @ EAGxAustralia 2018
https://www.youtube.com/watch?v=kktdPhdIEtY,Catherine Hollander - GiveWell Incubation Grants: Improving and Expanding GiveWell's Top Charities
https://www.youtube.com/watch?v=BtEhwBavkIM&t=514s,Bridget Williams - What's New in Effective Altruism @ EAGxAustralia 2018
https://www.youtube.com/watch?v=lLGYJeJDUPM,Panel: Global Poverty @ EAGxAustralia 2018
https://www.youtube.com/watch?v=pMQQfiEPsVo,Artificial Intelligence Governance: Why and How - Carrick Flynn @ EAGxAustralia 2018
https://www.youtube.com/watch?v=x90y3fWiYXI,Peter Singer - The Future of Altruism @ EAGxAustralia 2018
https://www.youtube.com/watch?v=lBo2Nd8B700,Panel: The Future of Altruism @ EAGxAustralia 2018
https://www.youtube.com/watch?v=n78AqBD9fnk,William MacAskill - Future Directions for the Effective Altruism Movement @ EAGxAustralia 2018
https://www.youtube.com/watch?v=h4Ri80DasVs,Seth Baum - Nuclear War Risk: Plot Twists @ EAGxAustralia 2018
https://www.youtube.com/watch?v=Ks1E-Zw0ABg,Kieran Grieg - Animal Charity Evaluators @ EAGxAustralia 2016
https://www.youtube.com/watch?v=6aUH1Oir30Q,Rob Mather - The Impact of Accountability @ EAGxAustralia 2018
https://www.youtube.com/watch?v=4bYvbHRQyLs,Closing Keynote
https://www.youtube.com/watch?v=hZ319Blrr-A,Closing Lightning Talks
https://www.youtube.com/watch?v=LwohHXniu_c,Talk Triplet and Panel
https://www.youtube.com/watch?v=jDXN5iIwCkE,Workshop Introductions
https://www.youtube.com/watch?v=nLhQABCcjqk,Cause Area Talks
https://www.youtube.com/watch?v=IromGseYqds,Saturday Opening Session
https://www.youtube.com/watch?v=seWsq6S1Sr4,Friday Night Panel: Having an Impact in an Uncertain World
https://www.youtube.com/watch?v=SfQnW-Frccg,Arun - Effective Altruism Australia
https://www.youtube.com/watch?v=Gm-ptLT3Ux0,Jo - Effective Altruism Australia
https://www.youtube.com/watch?v=Ka8QI0AaT30,Andy - Effective Altruism Australia
https://www.youtube.com/watch?v=xZYpoBGqpW4,Effective Altruism Australia: Official Launch Recap
https://www.youtube.com/watch?v=r9yWFDr8-C0,Kirsten Armstrong: Evaluating Impact in Practice @ EAGxAustralia 2016
https://www.youtube.com/watch?v=-5tmDDJb0BM,Developing Government Policy @ EAGxAustralia 2016
https://www.youtube.com/watch?v=yaOc8XlIJ1s,Michael Dello-Iacovo: Effective Altruism and Ethical Science @ EAGxAustralia 2016
https://www.youtube.com/watch?v=eQSd9bInOiU,Brock Bastian: Moral Psychology of Resource Use @ EAGxAustralia 2016
https://www.youtube.com/watch?v=YAgCOuNC1Fw,Eva Vivalt: What Matters Most @ EAGxAustralia 2016
https://www.youtube.com/watch?v=FXDaCbdmNrQ,Simon Faivel: Social Ventures Australia @ EAGxAustralia 2016
https://www.youtube.com/watch?v=2KFtgDxPBVU,Kerry Arabena: First 1000 Days @ EAGxAustralia 2016
https://www.youtube.com/watch?v=xS2qRW8W5Gw,Stephen Howes: Foreign Aid Policy @ EAGxAustralia 2016
https://www.youtube.com/watch?v=0lUy7SI1qjw,Peter Singer: Why Do Good? @ EAGxAustralia 2016
https://www.youtube.com/watch?v=Q1IIsrynb8Y,Jesse Marks: Effective Animal Advocacy @ EAGxAustralia 2016
https://www.youtube.com/watch?v=1_sFzDE2gvI,Peter Singer: What Matters Most @ EAGxAustralia 2016
https://www.youtube.com/watch?v=vemZpp3gLAc&t=3s,EA Panel: What Matters Most @ EAGxAustralia 2016
https://www.youtube.com/watch?v=9b4tV1cWP1I,Rob Wiblin: What Matters Most @ EAGxAustralia 2016
https://www.youtube.com/watch?v=CEr7PQZvhKM,Kirsten Armstrong: What Matters Most @ EAGxAustralia 2016
https://www.youtube.com/watch?v=gezAFnFTn7g,Peter Singer: Arete Fellowship Congratulations
https://www.youtube.com/watch?v=B8TOz25ctGw,Behavioral Insights Interview with Max Bazerman—EAGxBoston 2018
https://www.youtube.com/watch?v=n0yU1oURTBk,Preventing Animal Suffering Panel—EAGxBoston 2018
https://www.youtube.com/watch?v=Bu65gLwfF0c,A Rawlsian Fix for Moral Cognition—Joshua Greene—EAGxBoston 2018
https://www.youtube.com/watch?v=IATSCnfpqok,From Agitator to Innovator: A Case Study in EA Career Choice—Bruce Friedrich—EAGxBoston 2018
https://www.youtube.com/watch?v=YdIhbvNjxmM,Scalable Solutions in Mental Health Workshop—EAGxBoston
https://www.youtube.com/watch?v=aHhadumVLTA,The Impact of Accountability—Rob Mather—EAGxBoston 2018
https://www.youtube.com/watch?v=R47ugHHFVRQ,Quantifying Americans' Valuation of Animal Suffering—Scott Weathers—EAGxBoston 2018
https://www.youtube.com/watch?v=lWPRzMYShPY,Life Skills for Existential Risk Mitigation Workshop—EAGxBoston 2018
https://www.youtube.com/watch?v=5FGxSLSX8A4,Is Activism Against Nuclear Weapons Effective?—Max Tegmark and Matthew Gentzel—EAGxBoston 2018
https://www.youtube.com/watch?v=AYi40dILnH8,Engineering Clean Meat—Marie Gibbons—EAGxBoston 2018
https://www.youtube.com/watch?v=Ny5i77Uq3XM,The World We Want AGI to Make For Us—Max Tegmark—EAGxBoston 2018
https://www.youtube.com/watch?v=a_AD87mmiEY,DEBATE: Is eating meat healthy or ethical?
https://www.youtube.com/watch?v=ODchGDaYs1Y,Intro to Effective Altruism at Harvard Medical School
https://www.youtube.com/watch?v=wkeD68XGshY,"Steven Pinker: The Past, Present, and Future of Violence"
https://www.youtube.com/watch?v=fvIfa5_aKI4,Marc Lipsitch--Should we be making potential pandemic pathogens in the lab?
https://www.youtube.com/watch?v=Wr9FHEhXclQ,"Charlie Bresler--Former President of Men's Warehouse, Executive Director of The Life You Can Save"
https://www.youtube.com/watch?v=XpYZ8tBHpd8,Alan Fenwick--Towards the Elimination of Schistosomiasis and other Neglected Tropical Diseases
https://www.youtube.com/watch?v=0Dfu6P2njG0,Dan Pallotta—Dinner discussion on reforming the non-profit/charity industry
https://www.youtube.com/watch?v=Ia-3ud1TijA,Economist Max Roser—Our World in Data
https://www.youtube.com/watch?v=XWdK2qp84bQ,"Steven Pinker—The Past, Present, and Future of Violence"
https://www.youtube.com/watch?v=4q1FgUcMWYQ,George Church—The Risks of Biotechnology
https://www.youtube.com/watch?v=c9S483Ifr4w,Josh Greene—Moral Tribes
https://www.youtube.com/watch?v=-V264t0dvTo,Max Tegmark—The Future of Life with AI (and Other Powerful Technologies)
https://www.youtube.com/watch?v=_mCyXCU72Dk,Daron Acemoglu—States and Rights
https://www.youtube.com/watch?v=q6glXJ7dVU0,"Derek Parfit—Reasons, Persons, and Effective Altruism"
https://www.youtube.com/watch?v=MAXTmLsIx7g,Peter Singer—The Most Good You Can Do
https://www.youtube.com/watch?v=Yfsd5SxjKUE,Elie Hassenfeld—On GiveWell's Development
https://www.youtube.com/watch?v=LI14BTbB2fo,Elie Hassenfeld—On GiveWell
https://www.youtube.com/watch?v=2YOAvkMYq64,"Nick Bostrom—Superintelligence: Paths, Strangers, Strategies"
https://www.youtube.com/watch?v=XRsPVYNIUyc,Harvard Students on Effective Charity
https://www.youtube.com/watch?v=rJ04r9S-AGE,Risks & benefits of gaining career capital in your early career
https://www.youtube.com/watch?v=_n1XUg0v2Oc,Governing Transformative Artificial Intelligence | Markus Anderljung | EAGxNordics
https://www.youtube.com/watch?v=rupAah4te1I,StrongMinds | Sean Mayberry | EAGxNordics
https://www.youtube.com/watch?v=W6tAvYtMbyQ,Charity Entrepreneurship | Joey Savoie | EagxNordics
https://www.youtube.com/watch?v=mcp-wnu2NhY,Moral Aspirations and Psychological Limitations | Stefan Schubert | EAGxNordics
https://www.youtube.com/watch?v=UVspj2KYL-g,Animal Charity Evaluators | Leah Edgerton | EAGxNordics
https://www.youtube.com/watch?v=AjmuD0Jfzbs,How Can We Make Politics More Focused on Future Generations? | Signe Saven | EAGxNordics
https://www.youtube.com/watch?v=Zhx5ieX-HPY,Civilization Re-Emerging After a Catastrophic Collapse | Karim Jebari | EAGxNordics
https://www.youtube.com/watch?v=YjJis3kj7Wo,For a World Free of Parasitic Worm | Paula Pinto Araya | EAGxNordics
https://www.youtube.com/watch?v=rjsRrAgmqbw,The Case for Longtermism | Aron Vallinder | EAGxNordics
https://www.youtube.com/watch?v=eBjGrr-SuAk,Amplifying Impacts Through Collaborations | Vicky Bond | EAGxNordics 2019
https://www.youtube.com/watch?v=VBxaMgQ364o,Using Technology to End Malnutrition | Felix Brooks Church | EAGxNordics 2019
https://www.youtube.com/watch?v=UD11BTNgq2o,The Risk of Catastrophic Biological Events | Cassidy Nelson | EAGxNordics 2019
https://www.youtube.com/watch?v=AbOhVahPNl0&list=PLbGfSsJMiISWP3SEBSxRKIdoMYIqUsqIn&index=1,Relieving the Pain of Cluster Headaches: Psilocybin and Related Chemicals
https://www.youtube.com/watch?v=wSvrxkkxV5U&list=PLbGfSsJMiISWP3SEBSxRKIdoMYIqUsqIn&index=2,The importance and challenges of estimating existential risk
https://www.youtube.com/watch?v=72J9Dl3Maww&list=PLbGfSsJMiISWP3SEBSxRKIdoMYIqUsqIn&index=3,Effective Altruism 2020 A circling chat
https://www.youtube.com/watch?v=-9iEAdleCfE&list=PLbGfSsJMiISWP3SEBSxRKIdoMYIqUsqIn&index=4,Thought Graphs for Procrastination
https://www.youtube.com/watch?v=w0AiIMeyxWk&list=PLbGfSsJMiISWP3SEBSxRKIdoMYIqUsqIn&index=5,"EA for Non-EA People: ""External Movement-Building"""
https://www.youtube.com/watch?v=TbnlQSXsLes&list=PLbGfSsJMiISWP3SEBSxRKIdoMYIqUsqIn&index=6,Are Effective Altruists Underrating the Anti-slavery Cause?
https://www.youtube.com/watch?v=cgtBg--0fJc&list=PLbGfSsJMiISWP3SEBSxRKIdoMYIqUsqIn&index=7,Effective Altruism and the Logarithmic Scales of Pleasure and Pain
https://www.youtube.com/watch?v=M8D-AfTNsSI&list=PLbGfSsJMiISWP3SEBSxRKIdoMYIqUsqIn&index=8,Everyday EA - A new podcast project for the Effective Altruism community
https://www.youtube.com/watch?v=eM5wioICLiY&list=PLbGfSsJMiISWP3SEBSxRKIdoMYIqUsqIn&index=9,Metamodern Approach to Leveling Up Humanity - EAGxVirtual Unconference
https://www.youtube.com/watch?v=TH4_ikhAGz0&t=111s,Movement Development - Rob Wiblin - EA Global 2015
https://www.youtube.com/watch?v=fmQkLKLmfQU,Astronomical Stakes - Nick Bostrom - EA Global 2015
https://www.youtube.com/watch?v=x6Hlepk9GD0,The Future of Philanthropy - Jacqueline Fuller - EA Global 2015
https://www.youtube.com/watch?v=LiVyRtS_d9o,EA Entrepreneurship - Spencer Greenberg - EA Global 2015
https://www.youtube.com/watch?v=AOvUQnCMwww,Open Philantropy Project - Holden Karnofsky - EA Global 2015
https://www.youtube.com/watch?v=SAPo_Jllaoc,Biology and Technology - Uma Valeti - EA Global 2015
https://www.youtube.com/watch?v=nIRvNxykvTQ,Nature of Altruism Talk - Robin Hanson - EA Global 2015
https://www.youtube.com/watch?v=YmQicNmhZmg,Nature of Altruism - Joshua Greene - EA Global 2015
https://www.youtube.com/watch?v=_rw4eaPTqhs,The State of the EA Union - Will MacAskill - EA Global 2015
https://www.youtube.com/watch?v=ZCOOtc-sofM&t=2s,Movement Development - Kerry Vaughan - EA Global 2015
https://www.youtube.com/watch?v=gBVgWnejoSQ,Track Introduction: Big Picture - Rob Wiblin - EA Global 2015
https://www.youtube.com/watch?v=ad7qb_EE66Y,Global Poverty - Jeff Kaufman - EA Global 2015
https://www.youtube.com/watch?v=uQuPMM3h4E4,Rationality - Anna Salamon - EA Global 2015
https://www.youtube.com/watch?v=hcfhHMSYGJI,Biology and Technology - Ryan Phelan - EA Global 2015
https://www.youtube.com/watch?v=ExSrmDkaqs0,Succeeding At EA Global - Tyler Alterman - EA Global 2015
https://www.youtube.com/watch?v=b8-FPQocffs,Prioritization Research - Nick Beckstead - EA Global 2015
https://www.youtube.com/watch?v=K7x3u0VeADA,Rationality - Matt Fallshaw - EA Global 2015
https://www.youtube.com/watch?v=52NrhuXtFEo,Animal Advocacy - Jacy Anthis - EA Global 2015
https://www.youtube.com/watch?v=RSAEdTV6H6E,Global Poverty - Michael Faye - EA Global 2015
https://www.youtube.com/watch?v=3XoSqI1dZag,Conference Opening - Will MacAskill - EA Global 2015
https://www.youtube.com/watch?v=MY_oC-Dxb4k,Global Poverty - Eva Vivalt - EA Global 2015
https://www.youtube.com/watch?v=U2APNeyV6FM,Communicating Complex - EA Global 2015
https://www.youtube.com/watch?v=ng-9C6d_1LA,EA and Community - Kate Donovan - EA Global 2015
https://www.youtube.com/watch?v=m2pCOwzOaK4,Track Introduction: What To Do - Ben Todd - EA Global 2015
https://www.youtube.com/watch?v=jlw1W6vxkMw,Animal Advocacy - Nick Cooney - EA Global 2015
https://www.youtube.com/watch?v=GVXGWQlW6pc,Funding Models - EA Global 2015
https://www.youtube.com/watch?v=UQNYiKOGmo8,EA Entrepreneurship - Liv Boeree - EA Global 2015
https://www.youtube.com/watch?v=4KhHf4BbOeM,Policy Change - Rajesh Mirchandani - EA Global 2015
https://www.youtube.com/watch?v=Rr77Vl8czew,Media and EA - EA Global -2015
https://www.youtube.com/watch?v=gkNCBtyvm2w,Community Talks - EA Global 2015
https://www.youtube.com/watch?v=T7IpwxtCwq8,Policy Change - Matthew Gentzel - EA Global 2015
https://www.youtube.com/watch?v=cHs1Xx0_OOc,Rationality - Ben Hoffman - EA Global 2015
https://www.youtube.com/watch?v=V4cVVQ_IvZA,Running a Chapter - EA Global 2015
https://www.youtube.com/watch?v=C94wSq7teUM,Track Introduction: The Future of EA - Kerry Vaughan - EA Global 2015
https://www.youtube.com/watch?v=aNqq68VHWhw,EA Organization Updates - Part 2 - EA Global 2015
https://www.youtube.com/watch?v=YcvsSK3r3ko,EA Organization Updates - Part 1 - EA Global 2015
https://www.youtube.com/watch?v=MsjUKbOGn8U&list=PL-7qI6NZpO3vIfu0uHiK8SjCPm2bz4maW&index=1,Grace Hollister - Let's Deworm The World - EA Global Melbourne
https://www.youtube.com/watch?v=qlx76akHcZs&list=PL-7qI6NZpO3vIfu0uHiK8SjCPm2bz4maW&index=2,Chris Rodley - The Most Good You Can Do Online - EA Global Melbourne
https://www.youtube.com/watch?v=gzaGJAjAL4Q&list=PL-7qI6NZpO3vIfu0uHiK8SjCPm2bz4maW&index=3,Sam Deere - Effective Policy Change - EA Global Melbourne 2015
https://www.youtube.com/watch?v=FpCB1WAyQy4&list=PL-7qI6NZpO3vIfu0uHiK8SjCPm2bz4maW&index=4,Jess Whittlestone - Effective Career Choice - EA Global Melbourne 2015
https://www.youtube.com/watch?v=MyS7CRJNHlE&list=PL-7qI6NZpO3vIfu0uHiK8SjCPm2bz4maW&index=5,David Pearce - Abolitionist Bioethics - EA Global Melbourne 2015
https://www.youtube.com/watch?v=JKx0ithQdHQ&list=PL-7qI6NZpO3vIfu0uHiK8SjCPm2bz4maW&index=6,Kerry Vaughan - The Future of Effective Altruism - EA Global Melbourne 2015
https://www.youtube.com/watch?v=p0JPpRswZKY&list=PL-7qI6NZpO3vIfu0uHiK8SjCPm2bz4maW&index=7,Niel Bowerman - Astronomical Stakes - EA Global Melbourne 2015
https://www.youtube.com/watch?v=dbAIE_R1MNE&list=PL-7qI6NZpO3vIfu0uHiK8SjCPm2bz4maW&index=8,Leon Di Stefano - Christianity & Effective Altruism - EA Global Melbourne 2015
https://www.youtube.com/watch?v=7PjQazjJCjI&list=PL-7qI6NZpO3vIfu0uHiK8SjCPm2bz4maW&index=9,Sam Deere - Giving What We Can to Eradicate Global Poverty - EA Global Melbourne 2015
https://www.youtube.com/watch?v=VXhMuO6e6qE&list=PL-7qI6NZpO3vIfu0uHiK8SjCPm2bz4maW&index=10,Niel Bowerman - Why & How We Should Prioritise - EA Global Melbourne 2015
https://www.youtube.com/watch?v=QCoYq7kzcH0&list=PL-7qI6NZpO3vIfu0uHiK8SjCPm2bz4maW&index=11,Hilary Greaves - Repugnant Interventions - EA Global Melbourne 2015
https://www.youtube.com/watch?v=TgRoZVT6kYc&list=PL-7qI6NZpO3vIfu0uHiK8SjCPm2bz4maW&index=12,Peter Singer - Non-Human Animal Ethics - EA Global Melbourne 2015
https://www.youtube.com/watch?v=xSXRYSBF91k&list=PL-7qI6NZpO3vIfu0uHiK8SjCPm2bz4maW&index=13,Peter Singer - The Most Good You Should Do - EA Global Melbourne 2015
https://www.youtube.com/watch?v=op88Fz6n934&list=PL-7qI6NZpO3vIfu0uHiK8SjCPm2bz4maW&index=14,Alexis Carlier - Animal Charity Evaluation - EA Global Melbourne 2015
https://www.youtube.com/watch?v=96HHUDIJg7I&list=PL-7qI6NZpO3vIfu0uHiK8SjCPm2bz4maW&index=15,Justin Oakley - Virtue Ethics & Effective Altruism EA Global Melbourne 2015
https://www.youtube.com/watch?v=kqK_w6DQ6v8&list=PL-7qI6NZpO3vIfu0uHiK8SjCPm2bz4maW&index=16,Jess Whittlestone Rationality & Effective Altruism EA Global Melbourne 2015
https://www.youtube.com/watch?v=-mTNASalGUg&list=PL-7qI6NZpO3vIfu0uHiK8SjCPm2bz4maW&index=17,Kerry Vaughan - Be Greedy For The Most Good You Can Do - EA Global Melbourne 2015
https://www.youtube.com/watch?v=UekTXpkRMOA&list=PL-7qI6NZpO3vIfu0uHiK8SjCPm2bz4maW&index=18,Philosophy & Effective Altruism Panel - EA Global Melbourne 2015
https://www.youtube.com/watch?v=G5xqhddPfT4&list=PL-7qI6NZpO3vIfu0uHiK8SjCPm2bz4maW&index=19,Animal Ethics & Consequentialism - Peter Singer & Alexis Carlier - EA Global Melbourne 2015
https://www.youtube.com/watch?v=oIpnr49MsMI&list=PL-7qI6NZpO3vIfu0uHiK8SjCPm2bz4maW&index=20,Population Ethics & Existential Risk - Hilary Greaves
https://www.youtube.com/watch?v=7iwiV9pa2Cw&list=PL-7qI6NZpO3vIfu0uHiK8SjCPm2bz4maW&index=21,Christianity & Effective Altruism Panel - EA Global Melbourne 2015
https://www.youtube.com/watch?v=ITwnA_2gQi8&list=PL-7qI6NZpO3vIfu0uHiK8SjCPm2bz4maW&index=22,Astronomical Stakes Panel - EA Global Melbourne 2015
https://www.youtube.com/watch?v=jSAlMgzu-ac&list=PL-7qI6NZpO3vIfu0uHiK8SjCPm2bz4maW&index=23,Rationality & Moral Judgement - Simon Laham - EA Global Melbourne 2015
https://www.youtube.com/watch?v=3cMz33QQsZ0&list=PL-7qI6NZpO3vIfu0uHiK8SjCPm2bz4maW&index=24,John Daley - The Role of Altruism in Policy Reform
https://www.youtube.com/watch?v=UVs6HS_LgIo,What do our community find most helpful about WANBAM?
https://www.youtube.com/watch?v=GP5e5sCg5rI,Alayna Kennedy- WANBAM Seminar #5
https://www.youtube.com/watch?v=1TCKwYc2REg,"Karolina Sarek, Charity Entrepreneurship - WANBAM Seminar #9"
https://www.youtube.com/watch?v=AVRlTgQMArE,Jessica Almy and Claire Bomkamp from GFI - WANBAM Seminar #8
https://www.youtube.com/watch?v=VhjpVYF1kDg,Leah Edgerton and Jaya Bhumitra from ACE - WANBAM Seminar #7
https://www.youtube.com/watch?v=uhzG18Pw8bo,Rosie Campbell - WANBAM Seminar #4
https://www.youtube.com/watch?v=Wn2vgQGNI_c&list=PLFDYxsqlH6uhSghWfsuEAiKDfZNVZhUOX&index=1,Anders Sandberg on Information Hazards
https://www.youtube.com/watch?v=uc4W4BlJ-zc&list=PLFDYxsqlH6uhSghWfsuEAiKDfZNVZhUOX&index=2,Robin Hanson on Prediction Markets
https://www.youtube.com/watch?v=jisNYZpmnmU&list=PLFDYxsqlH6uhSghWfsuEAiKDfZNVZhUOX&index=3,"Professor James Miller, ""The Fermi Paradox and X-Risk."
https://www.youtube.com/watch?v=1fCm6Z16leg&list=PLFDYxsqlH6uhSghWfsuEAiKDfZNVZhUOX&index=4,Dr David Manheim at SlateStarCodex Online Meetup
https://www.youtube.com/watch?v=pGjyiqJZPJo&list=PLFDYxsqlH6uhSghWfsuEAiKDfZNVZhUOX&index=5,"Connor Leahy, AI Fire Alarm"
https://www.youtube.com/watch?v=DjA0W45LBhU&list=PLFDYxsqlH6uhSghWfsuEAiKDfZNVZhUOX&index=6,How The Founding Fathers Would See America Today
