url,metadata
http://www.bird-technologies.com/,"Computers | CHILL: Constructive Heuristics Induction for Language Learning | A general approach to the problem of inducing natural language parsers. It uses an annotated corpus, and produces a parser by using ILP for inducing the rules that control the actions of a shift-reduce parser. [Free]"
http://www.measurement.rohde-schwarz.com/,Computers | MIX: Software for Mixture Distributions | Software for learning mixture distributions. Examples and two case studies are included. [Commercial]
http://www.altadox.com,"Computers | Software Packages for Graphical Models/Bayesian Networks | Tools for modeling graphs and Bayesian networks. Scroll down. [AFL], [Commercial]"
http://www.tti-test.com/,"Computers | General Hidden Markov Model Library | Hidden Markov Models software library from the Center of Applied Informatics, Cologne. Includes algorithms such as Viterbi, Baum-Welch, and Forward-Backward. [GPL]"
http://www.hoytmeter.com,Computers | libbpfl - A Bayesian Probability Filtering Library | A general purpose library for Bayesian filtering written in C++. [LGPL]
http://www.transtek.com.au/,Computers | Experience-based Language Acquisition | Computational model of human language acquisition written in Java; currently acquires a protolanguage of nouns and verbs language based on visual perception. [BSD]
http://www.justhandhelds.com/,Computers | NSP: N-gram Statistics Package | Software for counting and analyzing word n-grams in text. This package provides standard tests of association for identifying word n-grams in large corpora and allows users to implement other tests with minimal scripting knowledge. Written in Perl. [GPL]
http://www.paxtoninstruments.co.uk/,"Computers | TIMBL: Tilburg Memory Based Learner | A program implementing several memory-based learning techniques. These learners store representation of the training set explicitly, and classifies new cases by extrapolation from the most similar stored cases. [AFL]"
http://www.vicom.com.au/,"Computers | BETSY: A Bayesian Essay Test Scoring System | A windows-based program that classifies text based on trained material. Designed for automated essay scoring, BETSY can be applied to any text classification task. [GPL]"
http://www.uni-trend.com/,Computers | C4.5 and FOIL | The home page of R. Quinlan with FTP links to FOIL (inductive logic programming) and C4.5 (learning decision trees). [LGPL]
http://www.macservice.com.au/,"Computers | MEME/MAST: Motif Discovery and Search | A software package to discover motifs (highly conserved regions) in groups of related DNA or protein sequences and, search sequence databases using motifs. [Commercial]"
http://www.wens.co.kr,"Computers | Maximum Entropy Modeling Toolkit | A library of tools for constructing maximum entropy (maxent) model in either python or C++. Some program features are L-BFGS and GIS parameter estimation, and gaussian prior smoothing. [GPL]"
http://www.braintek.com.tw/,Computers | Nonparametric Classification with Polynomial MPMC Cascades | Scalable non-parametric classification with Polynomial MPMC Cascades for use in Matlab. [GPL]
http://www.redingtoncounters.com,Computers | Rapid Miner | The Rapid Miner toolset is an environment for machine learning through use of nested operators. Multiple experiments can be arbitrarily nested together through use of a graphical XML based user interface. (Formerly YALE) [GPL]
http://www.waynekerrtest.com/,Computers | KEEL: Knowledge Extraction based on Evolutionary Learning | The aim of this project is to develop a Computational Environment for integrating the design and use of knowledge extraction models from data using evolutionary algorithms. Genetic learning may also be applied to the model. [GPL]
http://www.testequipmenthq.com/,"Computers | The Torch Machine Learning Library | This package forms a complete gradient descent machine learning library. Modules support vector machines in classification and regression, ensemble models such as bagging or adaboost, non-parametric models such as K-nearest neighbors, Parzen regression, and Parzen density estimation. Includes speech recognition tools. Written in C++ [BSD]"
http://www.advte.com,Computers | (H)HMM Library and Designer | This library allows probabilistic sequence models to be constructed through use of Hidden Markov models (HMMs) and Hierarchical Markov models HMMs (HHMMs) in Ocaml programming language. [GPL]
http://www.probion.fr/,"Computers | Spider: General Purpose Machine Learning Toolbox in Matlab | An object orientated environment for machine learning in Matlab. Algorithms can be plugged together and can be compared with (e.g. model selection, statistical tests and visual plots). Algorithms may be downloaded separately. [GPL]"
http://www.emulation.com/,"Computers | Classification Toolbox for MATLAB | A complete set of algorithms for classification, clustering, feature selection and reduction for Matlab. [Free]"
http://www.swi-usa.com/,Computers | Bayes++: Open Source Bayesian Filtering Classes | A library of C++ classes for Bayesian Filtering of discrete systems. [MIT]
http://www.tucker.com,"Computers | Probabilistic Networks Library (PNL), and Open Source Machine Learning Library (OpenML) by Intel | Open source library of tools for building machine learning software based on Bayesian mathematical principles. Links on lower left of page article. [GPL]"
http://www.ndbtech.com/,"Computers | LingPipe: Natural Language Processor (NLP) | A suite of Java libraries for the linguistic analysis of human language which can link entity mentions to database entries, uncover relations, cluster documents, and discover significant trends. [GPL]"
http://www.mecoinst.com/,"Computers | UCI Machine Learning | A repository of databases, domain theories and data generators that are used by the machine learning community for the empirical analysis of machine learning algorithms at the University of California at Irvine. [Free]"
http://www.globaltestsupply.com/,"Computers | Sorting Algorithms for Machine Learning | Various sorting algorithms including insertion, quick, merge, heap, Dutch National Flag, and radix with on-line demos. [Free]"
http://www.clare.co.uk/,"Computers | ORANGE: Inter-active Machine Learning Data Mining components | A component based framework for data input/output, preprocessing, predictive modelling, ensemble methods, and modelling validation. [GPL]"
http://www.kerncoinstr.com/,"Computers | OpenCyc | Open source version of the Cyc technology, the world's largest and most complete general knowledge base and commonsense reasoning engine. Can be used as the basis of a wide variety of intelligent applications including; rapid development of an ontology in a vertical area, email prioritizing, routing, summarization, and annotating, expert systems, game engine development. [GPL]"
http://www.tek.com/,"Computers | WinBUGS: The BUGS Project | A stand-alone program to allow practical MCMC methods available to applied statisticians. Either a point and click interface can be used to control the analysis or a graphical interface can be constructed. The BUGs project also includes links to GeoBUGS for spatial analysis, PKBUGS for pharmacokinetic modelling, and OpenBUGS for latest developments. [GPL]"
http://www.newwaveinstruments.com/,Computers | VIBES: Variational Inference for Bayesian Networks | A software package which allows variance-modeled posterior inference to be performed automatically on a Bayesian network. [GPL]
http://www.picotech.com/,"Computers | MALLET: Advanced Machine Learning for Language | An integrated collection of Java code useful for statistical natural language processing, document classification, clustering, information extraction, and other machine learning applications to text. [GPL]"
http://sysware.com/,"Computers | Tree Visualizer | Software which allows one to navigate (fly) through the data tree, zoom in on interesting nodes, click on bars to get counts, and mark interesting places in the tree. Includes datasets for automobiles, voting, produce, and medical research. Uses LEDA, ([AFL] licensed only). [GPL]"
http://www.summitinstruments.com/,"Computers | Pattern Matching Pointers | Using algorithms to address issues of searching and matching strings and more complicated patterns such as trees, regular expressions, graphs, point sets, and arrays. [GPL]"
http://www.vxitech.com/,"Computers | SenseClusters | Programs to cluster similar contexts together using unsupervised knowledge-lean methods for word sense discrimination, email categorization, and name discrimination. Written in Perl. [GNU]"
http://www.team-solutions.com/tsimain.htm,Computers | HMMER: Biosequence Analysis | A tool used to build HMMs from multiple alignments and calculate e-scores. [GPL]
http://www.adc-colorado.com,"Computers | Machine Learning Software Collection of Peter Clark | Various software packages from the staff and alumni of The University of Texas at Austin which include inductions, a partial lazy evaluation, and a derivative of the Theo system. [GPL]"
http://www.daqboard.com/,Computers | PRAPI: Pattern Recognition Application Programmer's Interface | A library for many pattern recognition tasks. The main focus of this package is on image analysis but utilizes a general architecture and XML-based data interchange format. Written in C++ [GPL]
http://www.linkinstruments.com/,Computers | HMM: Pattern search and discovery | A collection of tools for creating and using HMMs for biological sequences. [AFL]
http://www.janbit.com.pl,"Computers | GAlib: Matthew's Genetic Algorithms Library | A toolset of genetic algorithm objects for C++ to perform optimization. Uses any representation and genetic operators. The documentation contains implementation and examples. Nice screenshots. PVM for distributed, parallel implementations. Includes graphic examples that use the Athena, Motif widget sets, or MFC. [BSD]"
http://www.tiepie.nl/,"Computers | New Scientific Brainstorming Software for Inventors -- Windows, Mac and Linux | A software developed to help your team brainstorm. Words are replaced programmatically in user's idea sentence with new words from program categories perhaps creating ideas not formerly thought of. Includes word categories. [Commercial]"
http://www.geocities.com/lptscope/,Computers | ArrayMiner - ClassMarker | Programmatically isolate similarities between scattered classes of genes. Expression driven. Utilizes a voting method along with a k-Nearest-Neighbors classification. Very rich graphical interface. Samples of an unknown class are possible given enough data. Fully functional demo. [Commercial]
http://atelierrobin.tripod.com/,"Computers | UMDHMM and other statistical programs | This tool implements Hidden Markov Models and application to part-of-speech tagging. Also available; a multivariate hypothesis testing software for gaussian data, and a groundtruth/metadata editing and visualizing toolkit for OCR. [GPL]"
http://www.acute.com.tw/,Computers | BNet EngineKit | A developer toolkit for researchers and engineers to embed belief networks in software applications. Nice online demo. [Commercial]
http://www.dewamerica.com/,"Computers | Pfam: Database of Protein Families and HMMs | A large collection of multiple sequence alignments and trained hidden Markov models covering many common protein domains. Alignments are included as well as models for 8296 protein families, based on the Swissprot 48.9 and SP-TrEMBL 31.9 protein sequence databases. [GPL]"
http://www.friedel-hacker.com,Computers | LibML | A machine learning library. New implementations of various machine learning algorithms. [GPL]
http://www.ymec.com/,Computers | SUBDUE: Graph Based Knowledge Discovery | A program which discovers interesting and repetitive subgraphs in labeled graph representations using the minimum description length principle. Includes applications to molecular biology. [Free]
http://www.fettest.com,Computers | Machine Learning and Data Mining Software | Index of software links for computer learning software. Scroll down. [FREE]
http://avatarengineer.com/,"Computers | SUrrogate MOdeling (SUMO) Toolbox | A Matlab toolbox that automatically builds surrogate models of a given data source within the accuracy and time constraints set by the user. Some key features are the inclusion of scalable regression models, knowledge discovery, best-in-class modelling techniques, and logging and profiling tools. [COMM]"
http://www.amprobe.com/,"Computers | JProGraM -- PRObabilistic GRAphical Models in Java | JProGraM is a machine learning library which supports learning and inference algorithms for Bayesian networks, Markov random fields, hybrid random fields, probabilistic decision trees, dependency networks, and Parzen windows. [GPL]"
http://www.avointl.com/,Computers | AliceBOT | The famous free software BOT developed in promotion of AIML (Artificial Intelligence Markup Language). [FREE]
http://www.load-bank.com/,Computers | The Lisa Project | A production rule based system implemented in a Common Lisp Object System (CLOS) for the development of Lisp based intelligent software agents. [LGPL]
http://www.rishabh-instruments.com/,"Computers | The Leibniz Software System | A formal system for constructing artificial intelligent software agents from the book, 'Design of Logic-based Intelligent Systems' covering such topics as production rules, neural nets, support vector machines, fuzzy logic, and Bayesian networks. License is given through purchase of the book alone. [COMM]"
http://www.brandelectronics.com/,"Computers | Nieme: Classification, Regression, Ranking and Reinforcement Learning | A machine learning library for classification, regression, ranking and reinforcement learning. It implements several well-known algorithms and is specially designed for large-scale applications. [GPL]"
http://www.compwest.com/,Computers | aiParts | C++ classes for multi-decision problems implementing the High-Hope technique with sample programs. [MIT]
http://www.eicmeters.com/,"Computers | Markov TheBeast | A Markov Logic Interpreter that focuses on efficient MAP inference and Online Learning featuring MAP inference using Cutting Planes combined with Max-Walk-Sat programming, parametrized weights, a shell interpreter, and cardinality constraints. [GPL]"
http://www.epd.com/,Computers | Open Source Computer Vision Library | Open source computer learning system making use of the Bayesian inferencing engine. [GPL]
http://www.etsgmbh.de/,"Computers | What If: Web-based Scientific Discovery | An algorithm engine which will calculate everything from symmetry, torsion angles, polar fraction through protein analysis and bond angles. Online version only. [Free]"
http://www.exec-eng.com/,"Computers | mloss : Machine Language Open Source Software | A community effort listing of reproducible research via open source software, open access to data and results, and open standards for interchange. [FREE]"
http://www.finetest.com/,Computers | Alexa - Top 20 Machine Learning Software Websites | Top 20 machine learning software websites for this DMOZ category ranked by Alexa.com. [FREE]
http://www.mantatest.com/,Computers | An Object Oriented (OOP) Framework for Neural Networks in C# | A handy basic Class and back progagator to create the framework for AI Neural Networks. [GPL]
http://www.nhresearch.com/,Computers | BoosTexter: A Boosting-based System for Text Categorization | A general purpose machine-learning program based on boosting for building a classifier from text and/or attribute-value data. [GPL]
http://www.ohmloads.com/,Computers | Graclus: Efficient Graph Clustering Software | A fast graph clustering software that computes normalized cut and ratio association for a given undirected graph without any eigenvector computation.
http://www.powertronics.com/,"Computers | SENNA: a Neural Network Architecture for Semantic Extraction. | A language processor utilizing a neural network to split a sentence into its speech tags and other named entities. Source code is not available, only binaries. [FREE]"
http://www.sew.com.tw/,"Computers | Lush: An Object-oriented Programming Language for Machine Learning | Made expressly for large-scale numerical and graphic applications, Lush can be used in programming scenarios where one needs to combine the flexibility of a high-level, weakly-typed interpreted language with the efficiency of a strongly-typed, native compiled language. Written in C and C++. [GPL]"
http://www.suparule.com/,"Computers | Bayes Net Toolbox for Matlab | Supports several inference algorithms and learning algorithms. Allows simulation of static and dynamic networks, including HMMs, IOHMMs, and Kalman filters. [GPL]"
http://www.summittechnology.com/,"Computers | ELIE: An Adaptive Information Extraction System | A tool for adaptive information extraction from text. Also included are a number of other text processing tools for POS tagging, chunking, gazetteer, and stemming. [GPL]"
http://tcw.cn99.com/,"Computers | mPOEMS in JAVA | A generic framework for the evolutionary search algorithm mPOEMS. It was designed to solve optimisation problems, with an unrestricted number of objectives. This site provides all sources and some exemplary implementations, e.g. of the n-hard knapsack problem. [AFL]"
http://www.htitalia.it/,Computers | Machine Learning and Dragons - a Game | A game programmed using evolutionary algorithm-based methodology allowing the game to learn by the player's decisions. There is also a method to use the alternative reinforcement learning decision tree to be used as well. Sourcecode is available for download. Python and Pygame are machine requirements. [GPL]
http://www.digimeter.com/,Computers | CMU Artificial Intelligence Repository | The Carnegie Mellon University School of Computer Science select list of a few very good machine learning systems. A list of 4 FTP repository links is also listed for exploring. [GPL]
http://www.az-elettronica.com/,"Computers | GMDH Shell: Predictive Data Mining Software | Provides GMDH-based machine learning technology for classification, continuous value prediction and time series forecasting. The software uses multi-core processors and HPC Linux clusters. [Commercial]"
http://www.hiokiusa.com/,"Computers | International Cognitive Computing | CAMBO, a multi-Expert System Generator. Artificial Intelligence, Machine Learning, Natural Language Processing, Knowledge Normalization, Knowledge Engineering. This system uses natural language processing to extract “natural” knowledge base representations from an entity to illustrate how an entity conducts business. Alarms can also be created in the monitor tool. Informatino only."
http://www.swainmeter.com/,"Computers | shogun | A generic SVN object interface with many implementations including OCAS, Liblinear, LibSVM, SVMLight, SVMLin, and GPDT. Each SVN provides implementations of the most common kernals such as Linear, Ploynomial, Gaussian, and Sigmond Kernel. Implemented in C++ and interfaces to Matlab, R, Octave and Python. [GPL]"
http://www.testersandmeters.com/,"Computers | Extreme Learning Machine | generalized Single-hidden Layer Feed forward Networks (SLFNs) and how to build them. Since work as universal approximators with adjustable hidden parameters, all parameters of ELMs can be analytically determined instead of being tuned. Written in Matlab. [GPL]"
http://www.isatest.com/,Computers | Debellor | Java framework for scalable machine learning and data mining. Processing of massive data made possible through data streaming. [GPL]
http://www.ses2i.com/,"Computers | Milepost GCC Compiler | A program compiler with built-in machine learning to find the most efficient compilation possible based upon the processor the program is run on. A collective optimization database, predictor web-service, and frameworks are available in order to make suggestions and further streamline the efficiency quotient of the user. This is the open source compiler that IBM has created press releases on using. [GPL]"
http://www.aemc.com/,Computers | Jernigan's Lab | Several Gaussian and ANisotropic network models to calculate magnitudes of motion-mean square amplitudes or directions of motion. Written in Fortran. [GPL]
http://www.powermonitors.com,"Computers | JMLR Machine Learning Open Source Software | Many algorithms, toolboxes and full languages are available for scientific computing. Abstracts, PDF, and source code is available. [GPL]"
http://www.macrodyneusa.com/,"Computers | MLPY Machine Learning | A high performance Python package for predictive modeling. Fast N-dimentional array manipulation is performed via numpy using C code. New features include: OLS, Ridge Regression, Kernel Redge Regression, LASSO, LARS, Gradient descent for Regression, and K-Means. [GPL]"
http://www.trtest.com/,"Computers | SNoW: Sparse Network of Winnows | A learning architecture specifically tailored for learning in very high-dimensional feature spaces. The current release uses sparse variations of Winnow, Perceptron, and Naive Bayes. [AFL]"
http://www.asresearch.com/,"Computers | Fuzzy machine learning framework | Fuzzy machine learning framework is a library of ADA packages and a GUI front-end based on graph-schemes, intuitionistic fuzzy sets and the possibility theory. Sources can be used on any platform where an Ada 2005 compiler is available. [GPL]"
http://www.enerdis.com,Computers | NEC - Department of Machine Learning - Software | Several machine learning software packages and projects which can do everything from ranking and single pass through data to fold level classifications of proteins. Several publications and some great bios of a few of the machine learning software scientists from NEC laboratories America are also available. [GPL]
http://www.taborelec.com/,"Computers | Designing And Implementing A Neural Network Library For Handwriting Detection, Image Analysis etc.- The BrainNet Library - Full Code, Simplified Theory, Full Illustration, And Examples - CodeProject | A concise explanation of backward propagation neural networks for handwriting analysis. Beginning functions are given for its 'Brain Net' library in VB.Net. [LGPL]"
http://www.gopalepstein.com,Computers | Machine Learning Research Software in LISP | FTP repository of common list algorithms and datasets for research. [GPL]
http://www.ajitelectronics.com,"Computers | The AutoClass Project | A database of cases described by a combination of real and discrete valued attributes, and automatically finds the natural classes in that data. It can be seen as a Naive Bayes classifier where the class node is hidden. [Free]"
http://www.chromausa.com/,Computers | Neural Networks Prediction Software | Innovative neural networks stock prediction web-based software. Free trial. [Commercial]
http://www.sephco.com,Computers | MP-Boost++ | C++ implementation of AdaBoost.MH and MP-Boost machine learning algorithms for multi-label classification.
http://www.crakker.com,"Computers | SMILE (Structural Modeling, Inference, and Learning Engine) with GeNIe | SMILE (Structural Modeling, Inference, and Learning Engine) is a fully portable library of C++ classes implementing graphical decision-theoretic methods, such as Bayesian net-works and influence diagrams, directly amenable to inclusion in intelligent systems. Its Windows user interface, GeNIe is a versatile and user-friendly development environment for graphical decision-theoretic models. Both modules, developed at the Decision Systems Laboratory, University of Pittsburgh. Registration is required for download. [GPL]"
http://www.load-bank.co.uk,"Computers | Self-Taught: Software That Learns By Doing | Short article on self-modifying software touching on co-training, partial-programming, and genetic programming (GP) methods of problem solving. [FREE]"
http://www.cttestset.com/,Computers | Meta-MEME: Motif-based Hidden markov Modeling of Biological Sequences | Software toolkit for building and using motif-based hidden Markov models of DNA and proteins. There is an online interactive version. Source written in C. [GPL]
http://www.scopetnm.com,Computers | Software Learning Projects at NASA | A resource for open source software at NASA
http://www.extech.com.tw,Computers | Lemga: Learning Models and Generic Algorithms | A library of classes for optimizing (training) the generic models. Written in C++. Permission for use is required outside of classroom. [GPL]
http://www.zensol.com,Computers | Zinnia: Online hand writing recognition system with machine learning | Small portable online hand recognition system based on Support Vector Machines. Provides a relatively small machine model running at 50-100 char per second recognition speed. [BSD]
http://www.glentestco.com,"Computers | Machine Learning and Inference Laboratory | Downloadable group of programs comprising the EMERALD machine learning system, (Experimental Machine Example-based Reasoning and Learning Disciple) integrates five modules (e.g. or 'robots'), each displaying a capability for machine learning, visualization, and interence. [LGPL]"
http://www.ldic.ch,Computers | QSMM State Machine Model | A Boltzmann machine based framework for development of non-deterministic intelligent state models. [GPL]
http://www.omicron.at,"Computers | Matt Gerber's Predictive Technology Software Laboratory at the University of Virginia | Statistical servers LibLinear and SVM-light, two fast loading models for supervised classification. Also MetaPixel GUI, a front end for MetaPixel using Mono/C#. [GPL]"
http://www.circuitdetective.com,"Computers | Titan: Distributed Graph Database | A Highly Scalable, Distributed Open Source Storage Database providing index free adjacency. [AL]"
http://www.powtek.com.au,Computers | Machine Learning (Theory) | A collaborative machine learning weblog by John Langford.
http://www.manatronics.com.au,"Computers | Machine Learning Weblog by Chris Donnan | Many machine learning concepts and methods are discussed here including swarm intelligence, data mining, fuzzy logic and various others. [FREE],[GPL]"
http://www.elcon.se,"Computers | Scalable Machine Learning for Massive Datasets: Fast Summation Algoritms | Several algoritms with papers on Fast kernel density estimation, Improved Fast Gauss Transformation, and Fast ranking. Some unpublished papers are also included. [GPL]"
http://www.hdelectriccompany.com/,Computers | Genetic Algorithm Projects at SourceForge.net | A large collection of algorithm projects with complete sourcecode. [GPL]
http://www.tomwblack.com/,Computers | Intelligent Software Agent Projects at Sourceforge.net | A large collection of Intelligent Agent projects complete with sourcecode. [GPL]
http://kilowattclassroom.com/equiphome.htm,"Computers | Bibliography of Research in Natural Language Generation | A part of the Computer Science Bibliography Collection, providing references for papers published through 1994. Searchable, browsable."
http://www.productsafet.com,"Computers | Language Technologies Institute | A research program at Carnegie Mellon University, focusing on machine translation and speech processing. Includes news, admissions procedures, staff profiles and current projects."
http://www.testsolutions.co.nz/,"Computers | Grammatical Inference | Repository of information on grammatical inference, automata induction, and language acquisition."
http://www.udeyraj.com/,"Computers | Mingsee, Inc. | Develops systems which enable computers to analyse and ""understand"" text by using proprietary algorithms."
http://www.electri-temp.com/,Computers | Natural Language FAQs | Selected FAQ lists from Usenet groups related to natural language processing.
http://duncaninstr.com/,"Computers | Link Grammar | A formalism for the computational parsing of English. Includes parser with downloadable source code, English-to-German translator, documentation, bibliography."
http://www.zinst.com,Computers | VerbMobil | Mobile translation system for the translation of spontaneous speech in face-to-face situations.
http://www.testtags.com,Computers | Crux Editions | Scientific publisher and consultant specializing in language technology.
http://www.testitfirst.com,"Computers | PetaMem | Corporation developing natural language technology solutions for global business. Includes corporate information, some online demos and catalog of services."
http://www.testpath.com,"Computers | Australasian Language Technology Association | Information about language technology in Australia and New Zealand. Includes mailing lists, general information, and links to research and training in Australasia."
http://www.instrotech.com,"Computers | European Language Resources Association (ELRA) | A nonprofit organization serving the commercial language resource community. Site features quarterly newsletter, official definition of ""language resource"", and member services."
http://www.redskye.co.uk,"Computers | EAGLES: Expert Advisory Group on Language Engineering Standards | A European Commission initiative to provide standards for linguistic engineering applications such as corpora, lexicons, mark-up languages and software. Contains current guidelines."
http://www.avcomsolutions.com/,Computers | Clyr Inc. | Create custom natural language processing software.
http://www.powertechllc.net,"Computers | Language Technology World | A portal on the range of technologies that deal with human language. News, conferences, projects, organisations, systems, and resources."
http://www.comtel.com/,"Computers | CMU AI Repository - NLP area | Machine readable parts of NLP textbooks, NLP corpora and dictionaries, fonts, and software."
http://www.utility-specialists.com/,"Computers | The European Language Resource Distribution Agency (ELDA) | The practical arm of the ELRA agency, dedicated to solving practical and legal problems in the distribution of language resources. Legal information, catalog of resources for sale, current projects."
http://www.controlhouse.com/,"Computers | Chompy Home Page | Chompy is a freeware natural language parser written in Java. There are two main aims to the Chompy project: to provide an educational program to demonstrate the basics of Chomsky's structuralist grammar, and to develop a natural language parser class for Java."
http://www.oberlender.com/,Computers | Virtual Woman by CyberPunk Software | Beta test the shareware Virtual Woman game. Color graphics and music.
http://www.deloney.com/,"Computers | The Billy Project | Chat bot Billy, available for download."
http://www.peakmeasure.com/,"Computers | MeBot Project | A 'welcome bot' experiment set up in the first person to represent the author, MrHolden."
http://www.honn.com/,"Computers | Zabaware | Chatterbot software gives computers a personality. UltraHal is available as a PC assistant (Windows shareware), a web-based demonstration conversation application and an AI bot for websites."
http://www.mcavoy-markham.com/,Computers | ECTOR | A description of how to build an intelligent chatterbot (based on an AI PhD thesis and an IRC chatterbot).
http://www.multisource.ca/,Computers | Jack the Ripper Bot | Peer into the mind of the serial killer.
http://www.techno-test.com/,Computers | Eliza | Web-based version of this person-centered therapist emulator.
http://www.svarin.com,Computers | Colorful Personalities | Dialogues with colorful personalities of early AI.
http://www.synergy-mi.com,"Computers | Gnod: The Global Network Of Dreams | A self-adapting system which searches the web on the basis of user input. ""A search-engine for things you don't know about."""
http://www.empireinstrument.com/,"Computers | The Personality Forge | Chat with a community of Artificial Intelligence Personalities, then create your own AI Personalities and watch them chat with real people. Bots will remember you."
http://www.sercal-testequipmentsales.co.uk/,Computers | Elizaneth | A Javascript implementation of Joseph Weizenbaum's Eliza by Arne Solli.
http://www.edi-electricsales.com/,Computers | Dr. Werner Wilhelm Webowitz: Web Quack Psychiatwist | A web-based version of Eliza. Meant to imitate a conversation with a psychiatrist.
http://www.forwessun.com,"Computers | N.I.C.O.L.E. | ""Nearly Intelligent Computer Operated Language Examiner"" - NICOLE is a theory or experiment that if a computer is given enough combinations of how words, phrases and sentences are related to one another, it could talk back to you."
http://gerrythomascompany.com,"Computers | Ask ALEX | Experimental bot programmed to help users find legal information on JURIST: The Legal Education Network, and elsewhere online."
http://www.sigmainstruments.com/,Computers | Virtual Personalities | Verbots help real humans deal more comfortably and effectively with their increasingly complex world.
http://www.gaoinstruments.com/,"Computers | Artificial Intelligent Robots | The home of the chatterbot Talk-Bot, which uses smiley faces to express emotions and small icons to enhance the conversation."
http://www.rjcassociates.com/,"Computers | ALIMbot | Hobby project written in Visual Basic 6.0 by M.F. Wahid. ALIM, in Classical Arabic, means the one who has knowledge. ALIMbot is an Artificially Intelligent chatbot that tries to effectively react to the user input."
http://www.accuamp.com,"Computers | NannyB | A seasoned humorous greeter and site Admin. Auto-responses, humor and key word laughter and site resources."
http://www.dcs-morgan.com/,"Computers | PAULA | The home of a downloadable, teachable chatbot."
http://www.technical-sys.com/index.htm,"Computers | Pandorabots | Build and host your very own chatbot. Include speech and images. Connect it to instant messaging services, multiplayer games and become part of a growing ecosystem of virtual personalities."
http://www.khandela.com,"Computers | Chatterbot.tk | Lots of information, articles, chatlogs and links about chatterbots."
http://www.primary-lines.com/,"Computers | EBBA: Emotion Based Brain Android | EBBA is an open-source project aiming to develop an advanced chatbot by combining AIML, 3d facial expressions, speech synthesizer and iq-test solving functionality."
http://www.2000test.co.uk,"Computers | Jabberwock | Talk to Jabberwock, Loebner Prize winner 2003 as ""most humanlike Artificial Intelligence"" and Chatterbox Challenge gold medal winner 2003 as ""most popular chatterbot""."
http://www.calibrationcheckbox.eu,Computers | Jabberwacky | Chatbot allows users to indicate emotion and offer corrections.
http://www.spectratestequipment.com,"Computers | Madam Zena | First Place Winner of 2004 Chatterbox Challenge ""most popular"" medal! Just ask me a few questions, or chat for fun. I have the gift to see the future."
http://www.alpha-electronics.com,"Computers | Freakycowbot | Site for this chatbot, almost always active on AIM. Includes sample conversations and frequently asked questions."
http://www.wiservices.co.uk,Computers | Splotchy | Artificial intelligence robot chats with you in a human voice.
http://www.test-meter.co.uk,"Computers | Chat Web Bot | Web Chat-Bot: Speaks English, French, German, Italian, Portuguese, Spanish and Dutch and was awarded Chatterbox Challenge 2004 Bronze Medal for Best Learning Bot category."
http://tmsolutionsonline.com/,"Computers | The Simon Laven Page | Contains various chatterbots, chatrooms, news and papers."
http://www.measurlogic.com,Computers | Chatterbots: Crash Test Dummies of Communication | This is a research about chatterbots and CMC.
http://www.easom.co.uk,Computers | The Chatterbox Challenge | An annual Chatterbot Contest offering money and awards to contestants in several different categories.
http://www.merrell-ltd.co.uk,Computers | Jeeney AI | Jeeney AI is a natural language processing project centered around the development of online artificial intelligence and artificially intelligent content.
http://psesltd.co.uk,"Computers | Chatbots.org | Portal for research institutes, companies and chatterbot developers, with forum."
http://www.acme-test-tagging.com.au,Computers | Alan Turing Year - 2012 Turing Centenary | A Centenary Celebration of the Life and Work of AI Genius Alan Turing.
http://www.calbay.com,Computers | Inf.net | Create your chatbot with avatar in two minutes
http://www.formatelec.co.uk,Computers | Virtual Humans Forum | Forum created by Vittorio Rossi after publication of the book Virtual Humans (2003)
http://www.compeng.com.au,Computers | ChatScript | ChatScript - Next generation of the chatbot engine that won the 2010 Loebner Prize
http://www.ee.sgs.com/inspection_ee,"Computers | Loebner Prize | ""The First Turing Test"". Organized since 1991"
http://www.goepelusa.com,Computers | Chatbot Suzette | Suzette - Loenber Prize Winner 2010
http://www.testtagdetective.com,"Computers | Ai Dreams | AI Dreams - A place to talk about artificial intelligence, technology, robotics, films, graphics"
http://www.pattestingservices.co.uk,"Computers | Create your own free chatbot | Tool to make your own chatbot within minutes, also for IM and Facebook"
http://www.electricalsafetycompany.co.uk,"Computers | MyCybertwin | New chatterbot, will run for the first time in 2012"
http://www.in-safe-hands.co.uk,Computers | Program E | PHP implementation of AIML interpreter. Program E is an AIML chat bot written using PHP and MySQL.
http://www.patinfo.co.uk,"Computers | PyAIML (a.k.a. Program Y) - A Python AIML Interpreter | PyAIML is an interpreter for AIML (Artificial Intelligence Markup Language), implemented in 100% pure standard Python."
http://www.property-one.net/,"Computers | Chat with Pinecone, an ALICE AI chatterbot | Pinecone is the chatterbot that talks about science, religion, and current events, with more than 10,000 responses. Available via Instant Messenger or the Web."
http://www.a1testingandtagging.com.au,Computers | Cloud Garden - AliceTalker | AliceTalker is a Swing-based Java client application which enables the user to interact via spoken words and synthesized speech with an AliceBot or AnnaBot (or any similar bot with a HTTP interface) server running on the same or a remote machine.
http://www.pat-testing-kent.co.uk,Computers | John Lennon Artificial Intelligence Project | Chat online with cyber-Beatle John Lennon. Java powered.
http://www.castle-pat-testing.co.uk,Computers | MITA Bot | Chat to the online chatterbot named MITA. Help teach MITA and join the weekly mailing list or sign our guestbook.
